artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,
Tyga,Rack City,203200,True,2012,61,929,339,1,-10881,1,371,0.0373,1.96e-05,187,273,98986,"hip hop, pop",
Calvin Harris,Feel So Close - Radio Edit,206413,False,2012,79,707,924,7,-2842,1,31,0.000972,0.00703,204,919,127937,"hip hop, pop, Dance/Electronic",
Jennifer Lopez,Dance Again,237266,False,2012,0,797,867,11,-5242,0,0.0696,0.0158,2.79e-06,0.0868,716,127974,"hip hop, pop, R&B",
Grimes,Oblivion,251266,False,2012,0,697,529,2,-8838,1,0.0338,115,901,0.0895,486,155974,"pop, rock, Dance/Electronic",
Adele,Rumour Has It,223266,False,2011,0,612,748,0,-5014,1,0.0445,617,0.0,167,574,120052,"pop, R&B",
Coldplay,Paradise,278719,False,2011,82,449,585,5,-6761,1,0.0268,0.0509,8.75e-05,0.0833,212,139631,"rock, pop",
Chris Brown,Turn Up the Music,227973,False,2012,64,594,841,1,-5792,1,102,0.000238,2.22e-06,156,643,129925,"hip hop, pop, R&B",
Frank Ocean,Lost,234093,True,2012,64,913,603,8,-4892,1,226,0.0272,0.000503,167,497,123061,"hip hop, pop, R&B",
Calvin Harris,Let's Go (feat. Ne-Yo),232800,False,2012,66,0.71,882,4,-2932,0,0.0595,0.00777,0.00771,294,875,128016,"hip hop, pop, Dance/Electronic",
The Script,Hall of Fame (feat. will.i.am),202533,False,2012,78,421,873,10,-4343,1,0.0564,0.0654,0.0,123,629,84786,"pop, rock",
Swedish House Mafia,Don't You Worry Child - Radio Edit,212862,False,2012,76,612,0.84,11,-3145,0,0.0509,112,0.0,116,438,129042,"pop, Dance/Electronic",
MARINA,How to Be a Heartbreaker,221493,False,2012,50,0.69,897,11,-4696,0,0.0506,0.0142,0.0,108,849,140.05,"pop, Dance/Electronic",
Justin Bieber,Boyfriend,171333,False,2012,63,717,0.55,10,-6019,0,0.0519,0.0358,0.00198,126,331,96979,pop,
David Guetta,Titanium (feat. Sia),245040,False,2012,79,604,787,0,-3674,0,103,0.0679,0.15,127,301,126062,"hip hop, pop, Dance/Electronic",
Jessie J,Domino,231840,False,2011,74,758,557,7,-4568,1,34,0.0117,0.0,0.0418,781,126986,"hip hop, pop",
Taylor Swift,I Knew You Were Trouble.,219720,False,2012,59,622,469,3,-6798,0,0.0363,0.00454,2.25e-06,0.0335,679,77019,pop,
ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),197131,True,2012,61,646,784,1,-7471,0,108,0.0166,0.0,0.0721,179,127839,"hip hop, pop",
P!nk,Try,247906,False,2012,76,674,628,2,-7079,1,0.03,0.00144,0.0,0.0944,552,103998,pop,
Robbie Williams,Candy,201053,False,2012,68,715,791,10,-6.63,1,0.0414,0.0368,0.0,0.0694,879,116043,"pop, rock",
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333,True,2011,77,715,655,0,-6425,1,137,0.0525,0.0,115,531,95078,"hip hop, pop",
Justin Bieber,As Long As You Love Me,229466,False,2012,67,571,873,0,-3382,0,0.1,0.0811,0.0,361,613,139691,pop,
Rita Ora,R.I.P. (feat. Tinie Tempah),228026,False,2012,46,603,831,11,-3443,0,0.0479,27,0.0,652,358,72022,"hip hop, pop, Dance/Electronic",
Alex Clare,Too Close,256613,False,2011,60,588,694,11,-4278,0,0.0387,0.00948,0.0,113,271,126027,rock,
Tyga,Faded,206666,True,2012,58,831,667,1,-8438,1,188,0.0103,0.0,0.35,339,95073,"hip hop, pop",
Alesso,Years - ラジオ・エディット,195480,False,2012,0,0.37,823,2,-6245,1,0.0805,0.00234,1.91e-06,174,323,128008,"pop, Dance/Electronic",
Guy Sebastian,Battle Scars (feat. Lupe Fiasco),250080,False,2012,0,0.61,863,5,-2632,0,206,186,0.0,97,508,83993,pop,
Katy Perry,The One That Got Away,227333,False,2012,72,687,792,1,-4023,0,0.0353,0.000802,0.0,0.2,864,133962,pop,
Avicii,Silhouettes - Original Radio Edit,211880,False,2012,53,605,0.8,5,-6235,0,0.0545,155,0.0562,121,836,128074,"pop, Dance/Electronic",
Gotye,Somebody That I Used To Know,244884,False,2011,57,863,527,0,-6896,1,0.0358,607,0.000168,107,674,129054,set(),
Flo Rida,Wild Ones (feat. Sia),232946,False,2012,77,608,0.86,5,-5324,0,0.0554,0.0991,0.0,262,437,127075,"hip hop, pop",
One Direction,What Makes You Beautiful,199986,False,2012,82,726,787,4,-2494,1,0.0737,9,0.0,0.0596,888,124.99,pop,
Lana Del Rey,Born To Die,286253,False,2012,53,0.18,636,4,-6591,0,0.0439,209,0.000133,217,0.39,75223,pop,
Kesha,C'Mon,214333,False,2012,0,558,781,1,-5448,0,0.0963,0.00657,0.00144,102,286,126025,"pop, Dance/Electronic",
Owl City,Good Time,205933,False,2012,77,0.56,872,3,-4269,1,0.14,0.0239,6.98e-06,371,682,126.05,"rock, pop",
Calvin Harris,We'll Be Coming Back (feat. Example),234360,False,2012,62,596,952,7,-4364,1,0.0873,0.00131,0.0,598,571,127945,"hip hop, pop, Dance/Electronic",
Emeli Sandé,"Read All About It, Pt. III",283706,False,2012,65,0.63,0.44,2,-7186,1,0.0249,822,3.87e-06,0.0926,343,98082,"pop, R&B",
Ellie Goulding,Lights - Single Version,210853,False,2010,63,682,795,8,-6.17,0,0.0367,0.0297,0.0391,131,0.78,120008,"pop, rock, Dance/Electronic",
Train,Drive By,195973,False,2012,77,765,837,1,-3113,0,32,0.00107,1.06e-05,0.0801,721,122028,pop,
Disclosure,Latch,255631,False,2013,74,503,727,1,-5456,1,167,0.0159,9.45e-05,0.0895,521,121985,"pop, Dance/Electronic",
Coldplay,Princess of China,239215,False,2011,66,0.42,0.69,9,-6221,0,0.0347,0.00385,15,287,237,85014,"rock, pop",
One Direction,Live While We're Young,200186,False,2012,0,658,837,2,-2063,1,0.0543,0.0629,0.0,0.0969,936,126015,pop,
Gym Class Heroes,Ass Back Home (feat. Neon Hitch),222213,True,2011,61,716,838,10,-4289,1,0.0513,134,0.0,148,646,130034,"hip hop, pop",
Carrie Underwood,Blown Away,240133,False,2012,63,531,843,9,-2569,0,0.0429,0.0909,0.0,0.0283,392,136991,"pop, country",
alt-J,Breezeblocks,227080,False,2012,71,616,656,5,-7298,1,0.0344,96,0.000879,205,286,150071,rock,
Chris Brown,Don't Wake Me Up,222306,False,2012,62,602,691,7,-5197,0,51,0.0548,0.0,144,206,127967,"hip hop, pop, R&B",
Kelly Clarkson,Stronger (What Doesn't Kill You),221946,False,2011,74,562,939,0,-4282,1,0.0475,46,0.0,112,684,116044,"pop, R&B",
Drake,The Motto,181573,True,2011,74,766,442,1,-8558,1,356,0.000107,6.12e-05,111,0.39,201.8,"hip hop, pop, R&B",
Katy Perry,Wide Awake,220946,False,2012,65,514,683,5,-5099,1,0.0367,0.0749,2.64e-06,392,575,159814,pop,
Rita Ora,How We Do (Party),247026,True,2012,48,738,922,7,-3.94,1,0.0833,0.0034,0.0,0.0986,689,116024,"hip hop, pop, Dance/Electronic",
Rudimental,Feel the Love (feat. John Newman),245186,False,2013,64,389,706,1,-6849,1,0.0593,0.0026,0.000182,686,238,179911,"pop, Dance/Electronic",
Lana Del Rey,Ride,289080,True,2012,66,373,686,0,-5.52,1,34,128,1.96e-06,383,189,93763,pop,
Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),251626,False,2012,69,658,677,5,-6628,1,0.0393,248,0.0,368,248,124.91,"pop, R&B",
Demi Lovato,Give Your Heart a Break,205346,False,2011,71,651,695,6,-3218,1,0.0487,0.23,0.0,144,569,123008,pop,
Drake,Take Care,277386,True,2011,75,629,515,0,-10358,0,265,0.0267,1.22e-05,0.0888,299,121845,"hip hop, pop, R&B",
Little Mix,Wings,219733,False,2012,0,738,875,7,-3141,1,127,0.000673,0.000556,285,538,114962,pop,
Bruno Mars,It Will Rain,257720,False,2011,74,576,835,2,-6826,1,0.0486,337,0.0,82,476,150017,pop,
Cher Lloyd,Want U Back,214013,False,2011,67,696,893,9,-2963,1,76,0.0662,0.0,473,573,97954,"pop, Dance/Electronic",
Lorde,Royals,190185,False,2013,77,674,428,7,-9504,1,122,121,0.0,132,337,84878,"pop, Dance/Electronic",
Robin Thicke,Blurred Lines,263053,False,2013,55,861,504,7,-7707,1,0.0489,0.00412,1.78e-05,0.0783,881,120.0,"pop, R&B",
Imagine Dragons,Radioactive,186813,False,2012,77,448,784,9,-3686,1,0.0627,106,0.000108,668,236,136245,rock,
Avicii,Wake Me Up,247426,False,2013,6,532,783,2,-5697,1,0.0523,0.0038,0.0012,161,643,124.08,"pop, Dance/Electronic",
Bruno Mars,Locked out of Heaven,233478,False,2012,85,726,698,5,-4165,1,0.0431,49,0.0,309,867,143994,pop,
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),235613,True,2012,1,781,526,6,-6985,0,293,0.0619,0.0,0.0457,662,94992,"hip hop, pop",
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413,False,2013,83,794,811,6,-8966,0,38,0.0426,1.07e-06,101,862,116047,"hip hop, Dance/Electronic",
will.i.am,Scream & Shout,283400,True,2013,78,772,685,5,-6849,1,0.0696,19,8.96e-05,131,501,130033,"hip hop, pop",
Stromae,Papaoutai,232146,False,2013,0,733,818,10,-7222,0,0.0859,0.0241,0.0,0.0636,253,116019,pop,
Bingo Players,Get Up (Rattle) - Vocal Edit,166933,False,2013,1,801,985,7,-2.69,1,0.0645,0.0205,6.86e-06,296,722,127.99,"pop, Dance/Electronic",
Naughty Boy,La La La,220779,False,2013,58,754,677,6,-4399,0,0.0316,112,0.0,111,254,124988,Dance/Electronic,
Tom Odell,Another Love,244360,True,2013,88,445,537,4,-8532,0,0.04,695,1.65e-05,0.0944,131,122769,pop,
2 Chainz,We Own It (Fast & Furious),227906,False,2013,69,563,902,1,-4586,0,402,0.0545,0.0,0.0524,559,171999,"hip hop, pop",
David Guetta,Play Hard (feat. Ne-Yo & Akon),201000,False,2012,69,691,921,8,-1702,0,0.0533,173,0.0,331,0.8,130072,"hip hop, pop, Dance/Electronic",
Pitbull,Feel This Moment (feat. Christina Aguilera),229506,False,2012,77,673,758,7,-3632,1,158,39,0.0,341,542,135956,"hip hop, pop, latin",
will.i.am,#thatPOWER,279506,False,2013,68,797,608,6,-6096,0,0.0584,0.00112,7.66e-05,0.0748,402,127999,"hip hop, pop",
Lil Wayne,Love Me,255053,True,2013,68,669,634,11,-6476,1,0.0327,0.0125,0.0,0.0946,496,124906,"hip hop, pop",
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258342,False,2012,81,641,922,2,-4457,1,0.0786,0.0291,0.0,0.0862,847,146078,"hip hop, pop",
Martin Garrix,Animals - Radio Edit,176117,False,2013,0,593,914,1,-5351,1,0.0363,0.00137,445,0.0714,0.0381,128015,"pop, Dance/Electronic",
Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,True,2013,56,0.76,652,6,-7321,1,232,0.0348,0.0,307,759,100315,"hip hop, pop",
John Newman,Love Me Again,239894,False,2013,74,495,894,2,-4814,0,0.0441,0.00453,0.000596,103,213,126.03,set(),
Britney Spears,Work B**ch,247853,True,2013,0,0.63,816,9,-6535,1,0.15,124,0.00111,0.0616,0.85,128012,pop,
The Neighbourhood,Sweater Weather,240400,False,2013,89,612,807,10,-2.81,1,0.0336,0.0495,0.0177,101,398,124053,"rock, pop",
Sebastian Ingrosso,Reload - Radio Edit,221272,False,2013,68,485,724,9,-4633,0,0.0521,0.0736,0.0,0.0631,433,128045,"pop, Dance/Electronic",
Capital Cities,Safe And Sound,192693,False,2013,0,652,783,0,-4829,1,0.0309,0.000189,0.0173,0.0889,836,117952,pop,
Demi Lovato,Heart Attack,210840,False,2013,79,504,785,8,-4802,1,104,0.0738,0.0,239,502,173968,pop,
Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,False,2013,84,691,631,2,-6478,1,0.0368,0.0483,1.13e-05,104,0.8,92004,rock,
Justin Bieber,Beauty And A Beat,227986,False,2012,73,602,843,0,-4831,1,0.0593,0.000688,5.27e-05,0.0682,526,128003,pop,
Eminem,The Monster,250188,True,2013,75,781,853,1,-3.68,0,0.0715,0.0525,0.0,0.12,624,110049,hip hop,
Pitbull,Don't Stop the Party (feat. TJR),206120,False,2012,64,722,958,4,-3617,1,0.0912,0.00726,0.0,375,952,127008,"hip hop, pop, latin",
Selena Gomez,Come & Get It,231986,False,2013,69,546,787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,573,79979,pop,
P!nk,True Love (feat. Lily Allen),230733,True,2012,71,457,823,9,-4.76,1,311,0.00144,0.0,108,578,192205,pop,
Disclosure,White Noise,277687,False,2013,54,665,844,10,-6164,0,0.0501,0.00963,0.000215,311,902,119978,"pop, Dance/Electronic",
Flo Rida,I Cry,223800,False,2012,60,693,822,4,-5441,0,0.0439,0.00616,1.79e-06,315,763,126035,"hip hop, pop",
Kanye West,Black Skinhead,188013,True,2013,0,578,825,1,-6107,1,322,0.000986,0.0,176,283,130089,hip hop,
Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,214912,False,2013,72,572,0.81,1,-5791,0,0.0558,0.0157,6.53e-06,0.13,0.11,126052,pop,
Eminem,Berzerk,238746,True,2013,66,739,872,11,-4059,0,333,0.0217,0.0,0.26,684,95084,hip hop,
Icona Pop,I Love It (feat. Charli XCX),157152,True,2013,68,711,906,8,-2671,1,0.0284,0.00952,1.64e-05,153,824,125916,"pop, Dance/Electronic",
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),186826,False,2013,71,558,924,9,-4341,0,64,0.0271,3.32e-06,537,567,151.99,rock,
Lorde,Team,193058,False,2013,0,691,582,6,-7444,1,0.0939,162,0.0,247,427,100.05,"pop, Dance/Electronic",
Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,208316,False,2012,68,509,0.79,6,-3782,0,0.0374,332,6.67e-05,316,638,127946,"pop, Dance/Electronic",
Imagine Dragons,Demons,177506,False,2012,81,505,0.71,3,-3015,1,0.0321,0.19,0.00025,269,428,89938,rock,
One Direction,One Way or Another (Teenage Kicks),157293,False,2013,66,489,867,4,-3121,0,71,25,0.0,586,409,162131,pop,
Taylor Swift,I Knew You Were Trouble.,219720,False,2012,76,622,469,3,-6798,0,0.0363,0.00454,2.25e-06,0.0335,679,77019,pop,
Arctic Monkeys,Do I Wanna Know?,272394,False,2013,84,548,532,5,-7596,1,0.0323,186,0.000263,217,405,85.03,rock,
Rudimental,Waiting All Night (feat. Ella Eyre),292586,False,2013,66,544,728,6,-5358,0,0.05,0.00264,0.00959,427,281,174983,"pop, Dance/Electronic",
Klangkarussell,Sonnentanz - Sun Don't Shine,238120,False,2014,68,579,549,5,-8262,0,0.0909,104,0.0202,0.0964,155,119.74,"pop, Dance/Electronic",
Calvin Harris,Drinking from the Bottle (feat. Tinie Tempah),240346,False,2012,61,665,886,9,-4175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128062,"hip hop, pop, Dance/Electronic",
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233786,True,2013,76,853,693,1,-6.87,1,275,0.0239,0.0,0.11,662,95967,hip hop,
P!nk,Try,247906,False,2012,76,674,628,2,-7079,1,0.03,0.00144,0.0,0.0944,552,103998,pop,
Ylvis,The Fox (What Does the Fox Say?),213708,False,2013,63,703,867,6,-4292,1,0.0453,107,0.0,119,546,128008,hip hop,
Ellie Goulding,Burn,231211,False,2014,70,559,777,1,-5031,1,0.0432,0.31,0.0,105,329,87016,"pop, rock, Dance/Electronic",
Baauer,Harlem Shake,196664,False,2013,57,452,794,0,-5151,1,0.0483,0.0111,0.00182,416,282,137825,Dance/Electronic,
Calvin Harris,I Need Your Love (feat. Ellie Goulding),234506,False,2012,70,695,869,8,-5066,1,0.0483,0.41,0.0,237,0.58,124989,"hip hop, pop, Dance/Electronic",
Katy Perry,This Is How We Do,204285,False,2013,60,0.69,636,9,-6028,0,0.0457,0.0203,0.0,147,0.8,96.0,pop,
AWOLNATION,Sail,259102,False,2011,2,825,435,1,-9582,1,0.0568,452,609,0.0953,243,119038,"pop, rock",
Duke Dumont,Need U (100%) [feat. A*M*E] - Radio Edit,174853,False,2013,27,681,835,0,-5705,0,49,0.00176,0.00183,354,469,124047,"pop, Dance/Electronic",
Jason Derulo,The Other Side,226986,False,2013,50,561,836,9,-3939,1,0.1,0.0525,0.0,136,517,127923,"hip hop, pop",
Storm Queen,Look Right Through - MK Vocal Edit,150400,False,2014,0,832,815,0,-8035,0,81,0.00304,0.00553,263,519,119995,Dance/Electronic,
Calvin Harris,Sweet Nothing (feat. Florence Welch),212560,False,2012,71,573,929,8,-3942,0,109,197,0.000112,0.0567,582,127934,"hip hop, pop, Dance/Electronic",
Katy Perry,Unconditionally,228878,False,2013,0,555,729,7,-4813,1,0.0387,0.00357,0.0,209,369,129003,pop,
Wale,Bad (feat. Rihanna) - Remix,238826,True,2013,61,807,702,6,-6594,0,0.0748,307,0.0,111,447,114038,"hip hop, pop, R&B",
Ciara,Body Party,234040,False,2013,64,577,576,2,-6299,1,0.0563,0.0143,0.0,602,0.12,133973,"pop, R&B",
Drake,Started From the Bottom,174120,True,2013,65,794,523,8,-7829,1,161,0.0331,0.0,156,0.56,86307,"hip hop, pop, R&B",
Birdy,Wings,252106,False,2013,48,474,707,7,-4534,1,0.0253,0.0831,0.0,162,224,83235,pop,
Bastille,Of The Night,214205,False,2013,61,0.67,829,5,-7.2,0,0.0427,0.0192,0.000225,89,349,125.01,"pop, rock",
Olly Murs,Dear Darlin',206373,False,2012,59,512,828,11,-4672,0,0.0454,0.00627,8.73e-06,119,0.34,124021,"pop, Dance/Electronic",
Katy Perry,Roar,223546,False,2013,73,554,772,7,-4821,0,0.0418,0.00487,6.6e-06,354,455,179984,pop,
Blake Shelton,Sure Be Cool If You Did,215720,False,2013,56,576,726,11,-4625,1,35,255,0.0,108,582,136802,country,
Calvin Harris,Thinking About You (feat. Ayah Marar),247933,False,2012,65,725,874,0,-3715,0,0.0396,0.00262,0.000412,0.0958,748,127985,"hip hop, pop, Dance/Electronic",
JAY-Z,Holy Grail,338413,True,2013,62,676,534,2,-6901,0,0.0831,0.0594,8.59e-06,256,156,145082,hip hop,
Bridgit Mendler,Ready or Not,200946,False,2012,72,715,872,2,-3835,1,0.0509,0.00351,3.84e-05,107,748,93043,pop,
The Saturdays,What About Us,220682,False,2013,61,704,0.68,7,-4751,1,0.0581,0.0059,0.0,213,689,123973,"pop, Dance/Electronic",
Bastille,Pompeii,214147,False,2013,74,679,715,9,-6383,1,0.0407,0.0755,0.0,271,571,127435,"pop, rock",
One Direction,Best Song Ever,200106,False,2013,76,652,877,1,-2986,1,0.0465,0.0227,0.0,0.0789,486,118491,pop,
Nelly,Hey Porsche,209466,True,2013,57,726,795,9,-4653,1,29,136,0.0,698,952,115995,"hip hop, pop, R&B",
Zedd,Clarity,271426,False,2012,0,523,0.78,8,-3464,1,0.0753,0.0366,0.0,0.0751,193,128006,"hip hop, pop, Dance/Electronic",
Miley Cyrus,Wrecking Ball,221360,False,2013,77,0.53,422,5,-6262,1,0.0342,407,0.0,107,349,119964,pop,
Chris Brown,Fine China,213666,False,2013,0,659,735,10,-4758,0,56,0.0466,0.0,111,609,104038,"hip hop, pop, R&B",
Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893,False,2013,69,832,659,10,-7828,0,57,0.0839,0.00114,0.0753,674,100163,"hip hop, Dance/Electronic",
Armin van Buuren,This Is What It Feels Like,204360,False,2013,66,551,833,8,-5217,1,0.03,0.0391,2.77e-06,0.0632,145,129885,"pop, Dance/Electronic",
Justin Timberlake,Mirrors,484146,False,2013,78,574,512,5,-6664,0,0.0503,234,0.0,0.0946,512,76899,pop,
Bruno Mars,Treasure,178560,True,2012,78,874,692,5,-5.28,0,0.0431,0.0412,7.24e-05,324,937,116017,pop,
Of Monsters and Men,Little Talks,266600,False,2012,79,457,757,1,-5177,1,32,0.0206,0.0,146,417,102961,"pop, rock, Folk/Acoustic",
Miley Cyrus,We Can't Stop,231240,False,2013,78,613,622,1,-5794,0,0.0334,0.00882,0.0,0.37,484,80003,pop,
J. Cole,Power Trip (feat. Miguel),241160,True,2013,0,667,0.61,1,-7054,1,217,322,0.000203,426,465,99991,hip hop,
Paramore,Still into You,216013,False,2013,79,602,923,5,-3763,1,44,0.0098,0.0,0.0561,765,136.01,"pop, rock",
Christina Perri,human,250706,False,2013,59,439,489,8,-6286,1,0.0368,132,0.000643,114,253,143808,pop,
Drake,"Hold On, We're Going Home",227880,False,2013,72,773,414,6,-7436,0,0.0961,0.00411,3.4e-05,0.0733,289,99993,"hip hop, pop, R&B",
James Blunt,Bonfire Heart,238000,False,2013,0,575,821,0,-5.7,1,0.0527,181,0.0,124,449,118021,pop,
Maroon 5,Daylight,225066,False,2012,66,656,674,7,-5473,1,0.0269,0.00242,0.0,255,369,120001,pop,
Childish Gambino,3005,235662,True,2013,0,681,463,6,-6542,0,289,128,0.0,0.0769,661,82.92,hip hop,
Avril Lavigne,Here's to Never Growing Up,214080,True,2013,0,483,871,0,-3084,1,101,15,0.0,415,716,164986,pop,
Taylor Swift,22,232120,False,2012,68,661,729,7,-6561,1,0.0376,0.00215,0.0013,0.0477,668,103987,pop,
Passenger,Let Her Go,252866,False,2012,73,509,538,7,-7335,1,0.0572,385,0.0,104,244,75089,pop,
Ariana Grande,The Way,227026,False,2013,65,645,878,5,-3208,0,113,294,0.0,76,862,82324,pop,
Rihanna,Stay,240706,False,2012,76,621,0.31,9,-10164,0,0.0283,945,6.12e-05,117,125,111893,"hip hop, pop, R&B",
Justin Timberlake,Suit & Tie (feat. Jay-Z),326280,True,2013,67,795,596,11,-3799,0,219,103,0.0,164,357,101985,pop,
Bruno Mars,When I Was Your Man,213826,False,2012,83,612,0.28,0,-8648,1,0.0434,932,0.0,88,387,72795,pop,
Florida Georgia Line,Cruise,208960,False,2012,57,457,948,10,-3364,1,0.0354,0.0191,0.0,0.0536,878,148.0,country,
Pharrell Williams,"Happy - From ""Despicable Me 2""",232720,False,2014,79,647,822,5,-4662,0,183,219,0.0,0.0908,962,160019,"hip hop, pop",
Katy Perry,Dark Horse,215672,False,2013,74,647,585,6,-6123,1,0.0512,0.00314,0.0,165,353,131934,pop,
ScHoolboy Q,Collard Greens,299960,True,2014,0,826,571,11,-4871,1,64,0.0239,7.38e-06,207,666,153972,"hip hop, pop",
Iggy Azalea,Fancy,199938,True,2014,69,912,716,10,-4141,0,0.0697,0.0904,0.0,0.0491,377,94981,"hip hop, pop",
Maroon 5,Animals,231013,False,2014,79,279,742,4,-6.46,0,0.0898,0.000185,0.0,593,328,189868,pop,
Sam Smith,Stay With Me,172723,False,2014,80,418,0.42,0,-6444,1,0.0414,588,6.39e-05,0.11,184,84094,pop,
MAGIC!,Rude,224840,False,2014,80,773,758,1,-4993,1,0.0381,0.0422,0.0,305,925,144033,set(),
Sia,Chandelier,216120,False,2014,78,399,787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,572,117089,pop,
John Legend,All of Me,269560,False,2013,84,422,264,8,-7064,1,0.0322,922,0.0,132,331,119.93,"pop, R&B",
ZHU,Faded,223386,False,2014,49,861,475,9,-7195,0,0.0487,0.00865,119,122,599,124.96,Dance/Electronic,
Meghan Trainor,All About That Bass,187920,True,2015,72,807,887,9,-3726,1,0.0503,0.0573,2.87e-06,124,961,134052,pop,
David Guetta,Lovers on the Sun (feat. Sam Martin),203520,False,2014,50,645,891,6,-2505,0,0.0387,0.0932,3.88e-06,379,568,124915,"hip hop, pop, Dance/Electronic",
Iggy Azalea,Black Widow,209423,True,2014,67,743,0.72,11,-3753,1,124,192,0.000386,109,519,163.99,"hip hop, pop",
Tove Lo,Habits (Stay High),209160,False,2014,74,733,0.65,5,-3539,1,0.0315,0.0703,6.59e-05,0.0829,348,110003,"pop, Dance/Electronic",
Oliver Heldens,Gecko (Overdrive) - Radio Edit,165440,False,2014,67,609,885,0,-5469,1,0.0642,0.00521,1.15e-05,336,0.76,124959,"pop, Dance/Electronic",
DJ Snake,You Know You Like It,247266,False,2014,69,407,725,5,-5346,0,188,0.0141,2.46e-06,306,247,196093,"hip hop, pop, Dance/Electronic",
Jason Derulo,Talk Dirty (feat. 2 Chainz),177685,True,2013,56,0.76,652,6,-7321,1,232,0.0348,0.0,307,759,100315,"hip hop, pop",
Maroon 5,Maps,189840,False,2014,0,737,723,1,-5.51,0,0.0295,0.0179,0.0,0.0675,893,120003,pop,
David Guetta,Bad (feat. Vassy) - Radio Edit,170625,False,2014,45,614,972,5,-3927,0,88,0.00125,0.0186,328,411,127966,"hip hop, pop, Dance/Electronic",
Tinashe,2 On (feat. ScHoolboy Q),227000,True,2014,71,742,595,9,-7.51,1,107,0.15,0.0,111,431,101013,"hip hop, pop, R&B, Dance/Electronic",
Route 94,My Love (feat. Jess Glynne),259934,False,2014,72,814,622,8,-7573,1,0.0492,0.000132,0.72,0.0658,726,119976,"pop, Dance/Electronic",
